job_id,skills
959,Litigation
959,Analytics skills
959,Billing
959,Customer service
960,Supply chain
960,Analytics skills
960,Due diligence
960,Manager Internal Audit
960,Business transformation
960,Primary research
960,Cost reduction
960,Cash flow
961,Analytics skills
961,digital marketing associate
961,Manager Technology
961,Market research
961,E-commerce
961,Scheduling
961,SEO
961,Digital marketing
962,Counsellor
962,HR
962,Head Counsellor
962,Center Head
962,Counselling
962,center
962,consulting
962,hrsd
963,Front end
963,orchestration
963,Linux
963,Agile
963,Packaging
963,HTML
963,Analytics skills
963,Python
964,Analytics skills
964,Analytics skills
964,Data collection
964,Market research
964,Research
964,Process
964,Marketing
964,Analytics skills
965,Management Executive
965,Financial statements
965,Analytics skills
965,Analytics skills
965,Finance
965,Financial planning
965,Financial management
965,IT hardware
966,Analytics skills
966,SEO
966,Blog Writing
966,Google Ads
966,Analytics skills
966,SEM
966,On-page Optimization
966,Digital
967,operations
967,website content
967,Backend Process
967,Real Estate
967,Backend Support
967,Backend Operations
967,research
967,communication skills
968,communication skills
968,Presentation Skills
968,time management
968,Direct
968,Presentation
968,Time Managements
968,Assistance
968,Time
969,mis preparation
969,Monthly Dash Boards
969,Daily Reports
969,Excel Report Preparation
969,mis reporting
969,Planning Skills
969,Analytics skills
969,Report Preparation
970,Product management
970,Cloud computing
970,Data modeling
970,Machine learning
970,Radiology
970,Healthcare
970,Data processing
970,Data quality
971,Product management
971,Cloud computing
971,Data modeling
971,Machine learning
971,Radiology
971,Healthcare
971,Data processing
971,Data quality
972,Cognos
972,Data Visualization
972,Tableau
972,document review
972,data management system
972,developing Dash
972,BI reporting tools
972,data entry
973,Scala
973,PySpark
973,Data Engineer
973,data pipeline architecture
973,ETL
973,Data Models
973,Data Engineering
973,Data architecture
974,MIS Preparation
974,mis reporting
974,Advanced Excel
974,ms office
974,Reporting
974,Excel
974,Microsoft
974,Office
975,V-Look
975,Basic Knowledge Of VBA
975,MS Outlook
975,Charts
975,MS PowerPoint
975,Advanced Excel
975,Data Processing
975,VBA
976,Outbound
976,Sales
976,management
976,Brand awareness
976,Training management
976,Monitoring
976,MIS Executive
976,training
977,Project Management
977,Delivery Management
977,Operations
977,MIS
977,Project
977,Delivery
977,Management
978,Computer science
978,Interpersonal skills
978,Networking
978,Diagnostics
978,Time management
978,Management
978,Troubleshooting
978,Application software
979,Basic
979,Biotechnology
979,Analytics skills
979,Chemistry
979,Literature
979,MIN
979,Biochemistry
979,Troubleshooting
980,Excel
980,Billing
980,MS Office
980,Data entry
980,MIS Executive
980,microsoft
980,mis
980,data
981,Administration
981,Travel booking
981,Executive
981,Time management
981,Management systems
981,Manufacturing quality
981,Office administration
981,Office management
982,Computer science
982,Networking
982,ISO
982,Healthcare
982,Customer support
982,Data mining
982,Troubleshooting
982,Monitoring
983,Computer science
983,Interpersonal skills
983,Networking
983,Diagnostics
983,Time management
983,Troubleshooting
983,Application software
983,Monitoring
984,Back Office Executive
984,Excel
984,Advanced Excel
984,MIS Executive
984,back office
984,office
984,mis
985,Data Mining
985,Data Transformation
985,Data Wrangling
985,web mining
985,social media mining
985,pictorial data mining
985,Data Exploration
985,Text Mining
986,Analytics skills
986,Automation
986,Project management
986,Analytics skills
986,Consulting
986,Gaming
986,Product marketing
986,SQL
987,Mining
987,Data management
987,Analytics skills
987,Pharma
987,Clinical trials
987,Healthcare
987,Support services
987,SAS Programming
988,Analytics skills
988,node.js
988,aws
988,fintech
988,data collection
988,javascript
988,Sdks
988,Market research
989,Excel
989,Analytics skills
989,Tableau
989,Analytics skills
989,Analytics skills
990,Product management
990,Analytics skills
990,Data management
990,Project management
990,Analytics skills
990,Customer service
990,Management
990,Analytics skills
991,Analytics skills
991,Analytics skills
991,Analytics skills
991,data science
991,data manipulation
991,HTML
991,market data
991,Analytics skills
992,Trade
992,Quantitative research
992,Architecture
992,model development
992,Mathematics
992,Analytics skills
992,Statistics
992,Monitoring
993,Analytics skills
993,B2B
993,Sales
993,Excel
993,SAAS
993,Finance
993,Video conferencing
993,Research
994,Accounts Receivable
994,O2C Billing
994,Contracts
994,Billing
994,Accounting
994,Account Mapping
994,Receivable
994,Order To Cash
995,Report generation
995,Basic
995,Data Processing Executive
995,Excel
995,google apps
995,Machine learning
995,Subject Matter Expert
995,Data Entry Executive
996,Wireless
996,Business process
996,SAN
996,System architecture
996,Analytics skills
996,Project management
996,Telecommunication
996,Management
997,web data extraction
997,Data Cleansing
997,Data Extraction
997,Data Collection
997,Data Processing
997,B2B Collection
997,Prospect Data
997,B2B Data sourcing
998,Analytics skills
998,Analytics skills
998,Interpersonal skills
998,Data management
998,Legal compliance
998,Reconciliation
998,Investigation
998,Workflow
999,Analytics skills
999,Business administration
999,Analytics skills
999,HR processes
999,tableau
999,Programming
999,HR
999,data visualization
1000,Analytics skills
1000,Analytics skills
1000,Finance
1000,Fraud detection
1000,Data interpretation
1000,Interpretation
1000,Analytics skills
1000,Data
1001,Automation
1001,Analytics skills
1001,PDF
1001,Information security
1001,Application programming
1001,Security operations
1001,Operations
1001,Technical support
1002,Analytics skills
1002,SAS
1002,Analytics skills
1002,Business research
1002,Pharma
1002,Analytics skills
1002,Consulting
1002,Management consulting
1003,Analytics skills
1003,Analytics skills
1003,Financial markets
1003,Linux
1003,Reconciliation
1003,Investment management
1003,Research
1003,Monitoring
1004,Mass mailing
1004,Report generation
1004,Data Processing Executive
1004,Excel
1004,google apps
1004,Machine learning
1004,Subject Matter Expert
1004,Fact
1005,Digital media
1005,Analytics skills
1005,Analytics skills
1005,Project management
1005,Finance
1005,Marketing campaigns
1005,Digital marketing
1005,Operations
1006,Business administration
1006,Administration
1006,Analytics skills
1006,Reconciliation
1006,Analytics skills
1006,Advanced Excel
1006,Customer service
1006,MS Office
1007,Loans
1007,Financial statements
1007,Analytics skills
1007,NBFC
1007,CMA
1007,Healthcare
1007,Financial modelling
1007,Secondary research
1008,MIS reporting
1008,Interpersonal skills
1008,Data Processing Executive
1008,Time management
1008,Advanced Excel
1008,Powerpoint
1008,MIS Executive
1008,management
1009,Microstrategy
1009,SAS
1009,Sales operations
1009,Pharma
1009,Analytics skills
1009,Machine learning
1009,Customer service
1009,Analytics skills
1010,Spotfire
1010,TIBCO Spotfire Versions 7.8 and 10.3.
1010,Tibco Spotfire
1010,TIBCO
1010,Development
1011,Cell culture
1011,Analytics skills
1011,Gel electrophoresis
1011,Data collection
1011,Instrumentation
1011,Molecular biology techniques
1011,Research
1011,Molecular biology
1012,Financial statements
1012,Analytics skills
1012,Compliance
1012,Accounting
1012,Risk assessment
1012,Finance
1012,data integrity
1012,Operations
1013,None
1013,
1014,Field Quality
1014,Grow Out Tests
1014,Crop Inspection
1014,Inspection
1014,Field
1014,Territory
1014,Quality management
1014,Management
1015,Retail Banking
1015,Non Voice
1015,MIS Reporting
1015,Backend
1015,mis executive
1015,Cross Selling
1015,Banking
1015,Internet Banking
1016,Ticketing
1016,Analytics skills
1016,Standard operating procedures
1016,Data processing
1016,document verification
1016,SEM
1016,Visa processing
1016,Management
1017,Company Secretary
1017,Executive
1017,MIS
1017,Finance
1017,Banking
1017,Corporate finance
1017,Fund raising
1017,Financial modelling
1018,R
1018,Python
1018,ML
1018,Data Science
1018,Predictive Modeling
1018,Java
1018,Data Scientist
1018,MongoDB
1019,None
1019,
1020,Natural Language Processing NLP
1020,Deep Learning
1020,Python
1020,Process
1020,Natural language processing
1020,Processing
1020,Data
1020,Languages
1021,Business administration
1021,Analytics skills
1021,Data modeling
1021,Analytics skills
1021,Brand marketing
1021,Machine learning
1021,Analytics skills
1021,data visualization
1022,Business administration
1022,Analytics skills
1022,Data modeling
1022,Analytics skills
1022,Brand marketing
1022,Machine learning
1022,data visualization
1022,Analytics skills
1023,github
1023,orchestration
1023,Analog
1023,data governance
1023,data integrity
1023,Medical insurance
1023,Analytics skills
1023,SQL
1024,Analytics skills
1024,Financial markets
1024,data science
1024,Machine learning
1024,Programming
1024,Mathematics
1024,Investment management
1024,Python
1025,NoSQL
1025,data security
1025,GCP
1025,devops
1025,Technical leadership
1025,Data quality
1025,Analytics skills
1025,SQL
1026,Machine learning
1026,data
1026,machine
1027,Front end
1027,end
1027,data
1027,front
1028,Computer science
1028,Prototype
1028,Analytics skills
1028,Machine learning
1028,Perl
1028,Open source
1028,Ruby
1028,Analytics skills
1029,MS SQL
1029,metadata
1029,People development
1029,Coding
1029,Healthcare
1029,Data structures
1029,SSIS
1029,Analytics skills
1030,Analytics skills
1030,MIS
1030,VLOOKUP
1030,MIS Reporting
1030,MIS Executive
1030,Pivot Table
1030,Excel
1030,HLOOKUP
1031,Analytics skills
1031,Environmental science
1031,Data management
1031,data security
1031,Analytics skills
1031,Diversity and Inclusion
1031,Data quality
1031,data visualization
1032,Analytics skills
1032,MIS Executive
1032,US Process
1032,Travel
1032,travel industry
1032,Travel Process
1032,GDS
1032,International BPO
1033,Oriya
1033,Excel
1033,Data Management
1033,MIS Reporting
1033,Pivot Table
1033,VLOOKUP
1033,Formulas
1033,Data Reporting
1034,MIS
1034,Data Entry
1034,MIS Operations
1034,Advanced Excel
1034,Data
1034,Excel
1034,Operations
1035,accounting
1035,OECD
1035,Analytics skills
1035,Pricing
1035,documentation
1035,intercultural skills
1035,communication skills
1035,Analytics skills
1036,Product management
1036,Analytics skills
1036,Analytics skills
1036,Automation
1036,Process optimization
1036,Manager Quality Assurance
1036,Healthcare
1036,HTML
1037,Quality standards
1037,Analytics skills
1037,Analytics skills
1037,Analytics skills
1037,Manager Quality Control
1037,Continuous improvement
1037,Testing
1037,Control
1038,Google Ads
1038,digital marketing
1038,Analytics skills
1038,communication skills
1038,Marketing
1038,Advertising
1038,Google
1038,Digital
1039,Power Bi
1039,Excel
1039,Analytics skills
1039,Tableau
1039,Analytics skills
1039,Analytics skills
1039,Research
1039,Data
1040,Analytics skills
1040,Analytics skills
1040,Quality
1040,Analytics skills
1040,Analytics skills
1040,Analytics skills
1041,IT services
1041,SAN
1041,Analytics skills
1041,Data collection
1041,Data quality
1041,Data mining
1041,CRM
1041,Research
1042,Mainframe
1042,JCL
1042,Analytics skills
1042,DB2
1042,COBOL
1042,Low level design
1042,Mainframe Production Support
1042,Level Design
1043,Qualitative research
1043,GIS
1043,Quality monitoring
1043,Stakeholder Engagement
1043,Analytics skills
1043,Head Business Development
1043,Technical writing
1043,Sensors
1044,Digital Marketing
1044,Wordpress CMS
1044,Link Building
1044,Keyword Research
1044,Social Media Marketing
1044,Designing And Developing
1044,Content Optimization
1044,Google Ads
1045,Excel
1045,Finance
1045,Analytics skills
1045,Analytics skills
1045,Operations
1045,Data
1045,Operations management
1045,Management
1046,Finance
1046,Excel
1046,Analytics skills
1046,Analytics skills
1046,Operations
1046,Training management
1046,Training
1046,Data
1047,SAN
1047,Analytics skills
1047,Head Business Development
1047,SOC
1047,MS Office
1047,SEO
1047,CRM
1047,I18n
1048,Analytics skills
1048,Image processing
1048,GCP
1048,Project management
1048,Machine learning
1048,Data collection
1048,Predictive modeling
1048,SQL
1049,Analytics skills
1049,C++
1049,Simulation
1049,Analytics skills
1049,market data
1049,Research
1049,Data mining
1049,MATLAB
1050,Analytics skills
1050,Image processing
1050,GCP
1050,Project management
1050,Machine learning
1050,Data collection
1050,Predictive modeling
1050,SQL
1051,#REF!
1051,Personal
1051,Training
1051,REF
1051,Personal Training
1052,French
1052,French Language
1052,Invoice Processing
1052,Payment Collection
1052,Retail Audit
1052,Vendor Reconciliation
1052,French Translation
1052,communication skills
1053,Analytics skills
1053,Data modeling
1053,MySQL
1053,Customer service
1053,Research
1053,Business intelligence
1053,Automotive
1053,Analytics skills
1054,Analytics skills
1054,Interpersonal skills
1054,Analytics skills
1054,Growth strategy
1054,HTTP
1054,Digital marketing
1054,Revenue generation
1054,Marketing Associate
1055,Outbound
1055,remediation
1055,Manager Quality Assurance
1055,data reporting
1055,data governance
1055,Risk management
1055,Analytics skills
1055,Financial services
1056,Excel
1056,VBA
1056,MIS
1056,MIS Reporting
1056,SQL
1056,powerBI
1056,Analytics skills
1056,Reporting
1057,MS SQL
1057,GIT
1057,Analytics skills
1057,Machine learning
1057,Biztalk
1057,Data quality
1057,microsoft
1057,Forecasting
1058,deep learning
1058,Version control
1058,GCP
1058,Quality testing
1058,Machine learning
1058,high performance computing
1058,big data
1058,SQL
1059,Analytics skills
1059,deep learning
1059,Risk assessment
1059,Investment strategies
1059,Programming
1059,Mathematics
1059,Risk management
1059,Forecasting
1060,C++
1060,Analytics skills
1060,Db2
1060,MySQL
1060,Javascript
1060,Predictive modeling
1060,Data mining
1060,Business solutions
1061,Analytics skills
1061,data security
1061,data privacy
1061,Management
1061,Analytics skills
1061,Auditing
1061,MIS
1061,Analytics skills
1062,Visualization
1062,Analytics skills
1062,Calculus
1062,Business intelligence
1062,Forecasting
1062,SQL
1062,Python
1062,Analytics skills
1063,Analytics skills
1063,Machine learning
1063,SQL
1063,Python
1063,Machine
1063,Analytics skills
1063,Production
1063,Data
1064,Computer science
1064,Analytics skills
1064,data science
1064,Coding
1064,Focus
1064,Data quality
1064,Continuous improvement
1064,SQL
1065,Unix
1065,Organic chemistry
1065,Computational chemistry
1065,Material science
1065,Version control
1065,Linux
1065,MySQL
1065,Clinical trials
1066,Unix
1066,Organic chemistry
1066,Manager Quality Assurance
1066,Material science
1066,Version control
1066,Linux
1066,MySQL
1066,Clinical trials
1067,Postgresql
1067,Market intelligence
1067,Venture capital
1067,Machine learning
1067,Property management
1067,Apache
1067,Portfolio management
1067,Operations
1068,Operations research
1068,Analytics skills
1068,Machine learning
1068,data visualization
1068,Data mining
1068,Business intelligence
1068,Revenue generation
1068,SQL
1069,Statistical modeling
1069,tableau
1069,Coding
1069,Analytics skills
1069,Machine learning
1069,power bi
1069,Calculus
1069,data visualization
1070,deep learning
1070,Version control
1070,Quality testing
1070,Machine learning
1070,high performance computing
1070,Budgeting
1070,big data
1070,SQL
1071,MIS
1071,Data quality
1071,Advanced Excel
1071,Analytics skills
1071,Data Executive
1071,MIS Executive
1071,Analytics skills
1071,data
1072,Computer science
1072,Web technologies
1072,Developer
1072,Android
1072,science
1072,computer
1072,data
1072,development
1073,Computer science
1073,Prototype
1073,Simulation
1073,Postgresql
1073,Machine learning
1073,Agile
1073,Programming
1073,Operations
1074,github
1074,Web technologies
1074,Architecture
1074,Artificial Intelligence
1074,Machine learning
1074,PHP
1074,Customer experience
1074,Internship
1075,MIS reporting
1075,Excel
1075,Analytics skills
1075,Data quality
1075,Advanced Excel
1075,Management
1075,Powerpoint
1075,Analytics skills
1076,C++
1076,Operations research
1076,Analytics skills
1076,Machine learning
1076,data visualization
1076,Data mining
1076,Business intelligence
1076,Statistics
1077,data entry
1077,excel
1077,inward
1077,warehouse
1077,inventory management
1077,communication skills
1077,ms office
1077,Data
1078,skills
1078,algorithms
1078,data-mining
1078,c
1078,Analytics skills
1078,and
1078,MATLAB
1078,Solid
1079,Product Development
1079,R
1079,Nlp
1079,Problem - Solving Skills
1079,Data Scientist
1079,Operations Research
1079,Data Visualization
1079,Python
1080,Mining
1080,Data management
1080,Pharma
1080,Consulting
1080,Machine learning
1080,Troubleshooting
1080,MATLAB
1080,SQL
1081,Nursing
1081,Staff Nurse
1081,patient care
1081,medical care
1082,Analytics skills
1082,digital content
1082,Social media
1082,Marketing campaigns
1082,Management
1082,Marketing Executive
1082,Digital
1082,Marketing
1083,Analytics skills
1083,Inside Sales ExecutiveData entry
1083,Manager Technology
1083,TrainingCustomer Service Executive
1083,microsoft
1083,Teaching
1083,technology management
1083,technology
1084,excel
1084,Financial Services
1084,Mail Drafting
1084,Assistance
1084,ms office
1084,Analytics skills
1084,Filing
1084,data research
1085,Back Office Executive
1085,Basic
1085,Analytics skills
1085,Financial administration
1085,Finance
1085,Scheduling
1085,Document management
1085,Management
1086,BBA/BCA
1086,Back Office Operations
1086,Backend Operations
1086,Excel Report Preparation
1086,ms office
1086,Reporting
1086,Excel Reporting
1086,Excel
1087,Operations Executive
1087,Excel skills
1087,good communication skills
1087,computer operator
1087,freshers
1087,back office executive
1087,Backend Operations
1087,MIS Executive
1088,Bengali
1088,Analytics skills
1088,Payroll
1088,Networking
1088,MIS
1088,Reconciliation
1088,Market research
1088,HTML
1089,Digital media
1089,Analytics skills
1089,Media marketing
1089,Analytics skills
1089,Analytics skills
1089,Online marketing
1089,Analytics skills
1089,SEM
1090,Help Desk
1090,Customer Service
1090,Analytics skills
1090,customer relationship
1090,access controls
1090,Telephony support
1090,Asset Management
1090,Vendor Management
1091,Analytics skills
1091,French
1091,Data management
1091,IVR
1091,SMS
1091,German
1091,Spanish
1091,Digital marketing
1092,Basic
1092,Analytics skills
1092,Field Sales Executive
1092,Excel
1092,Field sales
1092,Area sales
1092,Cloud
1092,Analytics skills
1093,Analytics skills
1093,Supplier relationship management
1093,Analytics skills
1093,Primary research
1093,Coding
1093,Time management
1093,Project management
1093,Market research
1094,MIS reporting
1094,Development management
1094,Logistic Coordinator
1094,PDF
1094,Fleet management
1094,MIS
1094,Vendor Development
1094,Vendor
1095,Marketing Executive
1095,marketing
1096,Tally
1096,Guest handling
1096,Front Office Executive
1096,Front Desk Executive
1096,Back office
1096,Customer handling
1096,MIS Executive
1096,desk
1097,Excel
1097,Data management
1097,Senior Executive
1097,Management
1097,Senior
1097,Data
1098,Help Desk
1098,Customer Service
1098,Analytics skills
1098,customer relationship
1098,access controls
1098,Telephony support
1098,Asset Management
1098,Intellectual Property
1099,C++
1099,metadata
1099,NoSQL
1099,Project management
1099,Data structures
1099,Analytics skills
1099,SQL
1099,Python
1100,data science
1100,Sales operations
1100,Analytics skills
1100,Data modeling
1100,Consulting
1100,Intellectual property
1100,Bioinformatics
1100,SQL
1101,SAS
1101,Data modeling
1101,MySQL
1101,Shell scripting
1101,Data structures
1101,Oracle
1101,microsoft
1101,Open source
1102,Python
1102,SQL
1102,Data Factory
1102,Git
1102,Microsoft Dateverse
1102,datafactory
1102,SVN
1102,Azure sercies
1103,Staffing
1103,GCP
1103,Agile
1103,data governance
1103,Data processing
1103,Data quality
1103,big data
1103,Operations
1104,Computer science
1104,Analytics skills
1104,Analytics skills
1104,Artificial Intelligence
1104,Machine learning
1104,Javascript
1104,Analytics skills
1104,SQL
1105,Clinical data management
1105,Analytics skills
1105,Edit check
1105,Query management
1105,UAT
1105,Quality Assurance
1105,CDM
1105,Clinical data manager
1106,ERP
1106,Payroll
1106,Journal entries
1106,Executive
1106,VLOOKUP
1106,Fixed asset accounting
1106,Foreign currency
1106,Advanced Excel
1107,Computer science
1107,Product engineering
1107,tableau
1107,Data modeling
1107,Schema
1107,data governance
1107,Healthcare
1107,Data quality
1108,Product management
1108,Analytics skills
1108,data science
1108,Talent acquisition
1108,Artificial Intelligence
1108,Service engineering
1108,Machine learning
1108,Cloud
1109,Cloud computing
1109,Automation
1109,Coding
1109,Information security
1109,SOC
1109,Javascript
1109,Perl
1109,JSON
1110,ERP
1110,System integration
1110,Machine learning
1110,Oracle
1110,Business intelligence
1110,Data mining
1110,Analytics skills
1110,Monitoring
1111,Conceptualization
1111,big data
1111,Testing
1111,Data Engineering
1111,Data
1111,Software testing
1112,Data Engineer
1112,Data Engineering
1112,Data
1113,Report generation
1113,Analytics skills
1113,Quality standards
1113,Analytics skills
1113,Data quality
1113,data integrity
1113,Management
1113,MS Office
1114,data management
1114,lms
1114,python
1114,design
1114,infographics
1114,Management
1114,Program
1114,Data
1115,Analytics skills
1115,Surgical
1115,Data collection
1115,power bi
1115,HTTP
1115,data visualization
1115,Open source
1115,Monitoring
1116,MS SQL
1116,Excel
1116,Networking
1116,Web development
1116,HTML
1116,Customer service
1116,Visio
1116,microsoft
1117,Computer science
1117,Analytics skills
1117,Sociology
1117,Data collection
1117,Data processing
1117,Manager Quality Control
1117,SPSS
1117,Continuous improvement
1118,Alteryx
1118,SQL
1118,Data
1119,IT services
1119,Computer science
1119,SAN
1119,Data modeling
1119,SOC
1119,Postgresql
1119,MySQL
1119,SMS
1120,Analytics skills
1120,Team leading
1120,Analytics skills
1120,data visualization
1120,Management
1120,big data
1120,Operations
1120,Analytics skills
1121,Training
1121,SAN
1121,Analytics skills
1121,French
1121,Cook
1121,Analytics skills
1121,Business intelligence
1121,SQL
1122,Product management
1122,Computer science
1122,Backend
1122,Front end
1122,Agile
1122,Data structures
1122,MongoDB
1122,Distribution system
1123,Unix
1123,Linux
1123,Staffing
1123,Postgresql
1123,Analytics skills
1123,MySQL
1123,SCALA
1123,Scheduling
1124,deep learning
1124,data science
1124,Staffing
1124,Analytics skills
1124,Machine learning
1124,Programming
1124,Data mining
1124,big data
1125,R
1125,Logistic Regression
1125,Linear Regression
1125,Analytics skills
1125,Technical Reports
1125,Machine Learning
1125,Python
1125,regression
1126,MS SQL
1126,Data modeling
1126,RDBMS
1126,MySQL
1126,SSRS
1126,Agile
1126,SSIS
1126,Business intelligence
1127,GIT
1127,Delta
1127,spark
1127,Cloud
1127,Python
1127,Data
1127,Data Engineering
1128,SQL
1128,professional
1128,data engineering
1128,data
1129,Data Engineer
1129,professional
1129,data engineering
1129,data
1130,Data engineer
1130,professional
1130,data
1130,data engineering
1131,Analytics skills
1131,Management
1131,professional
1131,data engineering
1131,data
1131,Analytics skills
1132,C++
1132,Data modeling
1132,Analytics skills
1132,Machine learning
1132,Schema
1132,Reconciliation
1132,JSON
1132,MongoDB
1133,Unix
1133,Analytics skills
1133,Linux
1133,Coding
1133,Cloud
1133,Javascript
1133,Agile
1133,Troubleshooting
1134,Unix
1134,Analytics skills
1134,Linux
1134,Networking
1134,Javascript
1134,Agile
1134,HTML
1134,HTTP
1135,data cleansing
1135,Compliance
1135,EDMS
1135,data manipulation
1135,Archiving
1135,Document management
1135,Management
1135,Vendor
1136,Advanced Excel
1136,Excel
1136,Word
1136,MIS
1136,Pharmaceutical Management
1136,MS Office
1136,Powerpoint
1136,Office
1137,Pivot Table
1137,VLOOKUP
1137,Advanced Excel
1137,Conditional Formatting
1137,HLOOKUP
1137,Pivot
1137,MIS
1137,Tables
1138,MIS Executive
1138,MIS
1139,Marketing Strategy
1139,Communication Management
1139,Campaign Management
1139,Analytics skills
1139,Budget Management
1139,monitoring
1139,SR
1139,Marketing
1140,Social media marketing
1140,Analytics skills
1140,Manager Quality Assurance
1140,Analytics skills
1140,Social media
1140,Market research
1140,SEO
1140,Digital marketing
1141,Economics
1141,Stakeholder Engagement
1141,Analytics skills
1141,Field Staff
1141,Data management
1141,Analytics skills
1141,Data collection
1141,Research
1142,intercompany accounting
1142,Analytics skills
1142,Due diligence
1142,Financial statements
1142,TDS
1142,Excel
1142,Analytics skills
1142,Consulting
1143,Analytics skills
1143,Data Management
1143,Analytics skills
1143,Statistics
1143,Data
1143,IT services
1143,Management
1144,Analytics skills
1144,Strategy implementation
1144,Project management
1144,Consulting
1144,Monitoring
1144,Analytics skills
1144,Data
1144,Project
1145,Analytics skills
1145,Image Classification
1145,R&D
1145,Analytics skills
1145,Analytics skills
1145,DGPS
1145,UAV
1145,Python
1146,Knowledge of  CC OD Term loan CMA Preparation Strong interpersonal and customer service skills
1146,Analytics skills
1146,English
1146,Credit Appraisal
1146,Business Acumen
1146,Analytics skills
1146,Credit Rating
1146,Credit Monitoring
1147,Data Mining
1147,Analytics skills
1147,data manipulation
1147,MIS
1147,Data Management
1147,Data Visualization
1147,Analytics skills
1147,CRM
1148,Administration
1148,Analytics skills
1148,Business development operations
1148,Operational excellence
1148,Consulting
1148,Resource allocation
1148,Standard operating procedures
1148,Budgeting
1149,Administration
1149,Analytics skills
1149,Business development operations
1149,Operational excellence
1149,Consulting
1149,Resource allocation
1149,Standard operating procedures
1149,Budgeting
1150,Unix
1150,Aix
1150,Core Java
1150,Linux
1150,Production support
1150,PLSQL
1150,Informatica
1150,Oracle
1151,BPO
1151,Fund accounting
1151,Analytics skills
1151,Relationship building
1151,Analytics skills
1151,Information security
1151,Data mining
1151,Financial services
1152,Call Monitoring
1152,Quality Monitoring
1152,Call Calibration
1152,Quality Tools
1152,communication skills
1152,Quality Audit
1152,Analytics skills
1152,QC Tools
1153,Image Processing
1153,GIS
1153,ArcGIS
1153,R&D
1153,Drone/UAV Systems
1153,AutoCAD
1153,Analytics skills
1153,Analytics skills
1154,Analytics skills
1154,Strategy implementation
1154,Project management
1154,Consulting
1154,Monitoring
1154,Analytics skills
1154,Data
1154,Project
1155,Quality Assurance
1155,bpo
1155,Quality Audit
1155,Analytics skills
1155,Customer Quality
1155,Analytics skills
1155,Quality Standards
1155,Call Monitoring
1156,Analytics skills
1156,Pricing Strategy
1156,Market Research
1156,Analytics skills
1156,Research
1156,Marketing
1156,Analytics skills
1156,Pricing
1157,Loans
1157,Analytics skills
1157,Illustrator
1157,Banking
1157,Agile
1157,Wellness
1157,Healthcare
1157,HTML
1158,shortlisting
1158,interviewing
1158,head hunting
1158,screening
1158,Analytics skills
1158,dice
1158,mass hiring
1158,executive hiring
1159,ERP
1159,Automation
1159,MS SQL
1159,Application support
1159,XML
1159,XSLT
1159,WCF
1159,microsoft
1160,ERP
1160,Automation
1160,MS SQL
1160,Application support
1160,XML
1160,XSLT
1160,WCF
1160,microsoft
1161,chemistry
1161,quality assurance
1161,Physics
1161,Analytics skills
1161,communication skills
1161,Assurance
1161,Quality
1161,Analytics skills
1162,Internal Audit
1162,internal auditor
1162,Internal Financial Control
1162,SOX Compliance
1162,Internal Control
1162,Risk Assurance
1162,Ifc
1162,Risk Advisory
1163,SAP
1163,Analytics skills
1163,Analytics skills
1163,stock reconciliation
1163,logistics cost
1163,Analytics skills
1163,account mapping
1163,Budget
1164,Dialer
1164,macros
1164,Excel
1164,Dialer Management
1164,Workforce Management
1164,VLOOKUP
1164,Analytics skills
1164,mis
1165,Analytics skills
1165,
1166,biomedical
1166,engineer
1166,Biomedical Engineering
1166,Engineering
1167,Fabrication
1167,Medical devices
1167,Analytics skills
1167,Manager Quality Assurance
1167,Prototype
1167,ISO
1167,Healthcare
1167,Troubleshooting
1168,excel
1168,technical support
1168,Analytics skills
1168,client support
1168,back office
1168,MIS Operations
1168,Advanced Excel
1168,executive support
1169,client feedback
1169,Telecalling
1169,client review
1169,Client
1169,Feedback
1169,Review
1169,Process
1170,bcom
1170,MIS
1170,Legal
1171,Data validation
1171,Publishing
1171,Matrix
1171,Senior Executive
1171,VLOOKUP
1171,power bi
1171,Conditional formatting
1171,Advanced Excel
1172,Data Research
1172,Data Mining
1172,Data
1172,Research
1173,Machine learning
1173,Agile
1173,Data structures
1173,Oracle
1173,Apache
1173,Business intelligence
1173,Data warehousing
1173,SQL
1174,scrubber
1174,data research
1174,Data Mining
1174,Data Extraction
1174,Research
1174,Data
1174,Extraction
1175,erp
1175,Data Entry
1175,Data Entry Operation
1175,Operating
1175,Operations
1175,Data
1176,Data Entry
1176,Data Entry Operator
1176,MIS Executive
1176,database maintenance
1176,typing
1176,data collection
1176,Part time
1176,Operating
1177,Analytics skills
1177,Change management
1177,Project management
1177,Quality audit
1177,Agile
1177,Healthcare
1177,Data quality
1177,Information management
1178,Tableau
1178,Python
1178,SQL
1178,R
1178,Power Bi
1178,Analytics skills
1178,Database Management
1178,MIS Reporting
1179,MIS EXECUTIVE
1179,MIS Executive
1179,mis
1180,MIS Operations
1180,Formulas
1180,Advanced Excel
1180,Pivot
1180,MIS Reporting
1180,Charts
1180,Tables
1180,Dashboards
1181,MIS
1181,Pivot Table
1181,VLOOKUP
1181,Formulas
1181,Advanced Excel
1181,Pivot
1181,Excel
1181,Tables
1182,MIS reporting
1182,Data validation
1182,VLOOKUP
1182,E-commerce
1182,Advanced Excel
1182,Management
1182,Monitoring
1182,MIS Executive
1183,Excel
1183,MS Access
1183,MIS
1183,VLOOKUP
1183,Analytics skills
1183,Billing
1183,MS Word
